Edge Weight,Source,Target
,indicated_food_per_capita,persistent_pollution_technology_change_rate
,indicated_food_per_capita,resource_technology_change_rate_multiplier
,indicated_food_per_capita,persistent_pollution_generation_factor_2
,indicated_food_per_capita,persistent_pollution_generation_factor
,indicated_food_per_capita,land_yield_multiplier_from_technology
,indicated_food_per_capita,average_life_of_industrial_capital
,indicated_food_per_capita,land_yield_technology_change_rate
,indicated_food_per_capita,industrial_capital_output_ratio_2
,indicated_food_per_capita,average_life_agricultural_inputs
,indicated_food_per_capita,industrial_capital_output_ratio
,indicated_food_per_capita,average_life_of_service_capital
,indicated_food_per_capita,resource_technology_change_rate
,indicated_food_per_capita,service_capital_output_ratio
,indicated_food_per_capita,resource_use_fact_2
,indicated_food_per_capita,resource_use_factor
,indicated_food_per_capita,jobs_per_hectare
,indicated_food_per_capita,inflation
,Urban_and_Industrial_Land,industrial_capital_output_ratio_mult_from_res_conserv_tech
,Urban_and_Industrial_Land,industrial_capital_output_ratio_mult_from_land_yield_tech
,Urban_and_Industrial_Land,industrial_capital_output_ratio_mult_from_pollution_tech
,Urban_and_Industrial_Land,fraction_of_industrial_output_alloc_to_consumption_const
0.00068138,Urban_and_Industrial_Land,fraction_of_agricultural_inputs_alloc_to_land_development
0.00042267,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture_1
0.00042267,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture_2
0.00042267,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture
,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_consumption
0.00029124,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_investment
,Urban_and_Industrial_Land,persistent_pollution_technology_change_multiplier
1.8255e-05,Urban_and_Industrial_Land,fraction_services_allocated_to_fertility_control
0.00041981,Urban_and_Industrial_Land,land_yield_technology_change_rate_multiplier
0.00067835,Urban_and_Industrial_Land,marginal_productivity_of_agricultural_inputs
0.00067835,Urban_and_Industrial_Land,marginal_land_yield_multiplier_from_capital
,Urban_and_Industrial_Land,persistent_pollution_technology_change_rate
,Urban_and_Industrial_Land,resource_technology_change_rate_multiplier
0.92822,Urban_and_Industrial_Land,land_removal_for_urban_and_industrial_use
0.00035445,Urban_and_Industrial_Land,marginal_productivity_of_land_development
,Urban_and_Industrial_Land,persistent_pollution_generation_factor_2
1.8017e-05,Urban_and_Industrial_Land,fertility_control_allocation_per_capita
0.00050497,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield_1
0.00050497,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield_2
,Urban_and_Industrial_Land,persistent_pollution_generation_factor
,Urban_and_Industrial_Land,land_yield_multiplier_from_technology
0.00050497,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield
0.00067835,Urban_and_Industrial_Land,land_yield_multiplier_from_capital
,Urban_and_Industrial_Land,average_life_of_industrial_capital
0.00077906,Urban_and_Industrial_Land,potential_jobs_agricultural_sector
,Urban_and_Industrial_Land,land_yield_technology_change_rate
,Urban_and_Industrial_Land,industrial_capital_output_ratio_2
,Urban_and_Industrial_Land,average_life_agricultural_inputs
,Urban_and_Industrial_Land,industrial_capital_output_ratio
,Urban_and_Industrial_Land,average_life_of_service_capital
,Urban_and_Industrial_Land,resource_technology_change_rate
0.00067835,Urban_and_Industrial_Land,agricultural_input_per_hectare
0.00025027,Urban_and_Industrial_Land,total_agricultural_investment
0.00041648,Urban_and_Industrial_Land,industrial_capital_investment
0.0004198,Urban_and_Industrial_Land,lifetime_multiplier_from_food
,Urban_and_Industrial_Land,service_capital_output_ratio
0.00077906,Urban_and_Industrial_Land,Arable_Land_in_Gigahectares
0.00035219,Urban_and_Industrial_Land,current_agricultural_inputs
0.00044213,Urban_and_Industrial_Land,labor_utilization_fraction
1.8255e-05,Urban_and_Industrial_Land,need_for_fertility_control
0.00040255,Urban_and_Industrial_Land,maximum_total_fertility
0.00077906,Urban_and_Industrial_Land,arable_land_harvested
0.000713,Urban_and_Industrial_Land,land_development_rate
0.00050497,Urban_and_Industrial_Land,average_life_of_land
0.00040255,Urban_and_Industrial_Land,fecundity_multiplier
3.8155e-06,Urban_and_Industrial_Land,maturation_14_to_15
1.6539e-06,Urban_and_Industrial_Land,maturation_44_to_45
3.1978e-06,Urban_and_Industrial_Land,maturation_64_to_65
,Urban_and_Industrial_Land,resource_use_fact_2
,Urban_and_Industrial_Land,resource_use_factor
0.00040255,Urban_and_Industrial_Land,mortality_45_to_64
0.00040255,Urban_and_Industrial_Land,mortality_15_to_44
9.632e-05,Urban_and_Industrial_Land,land_erosion_rate
0.00040255,Urban_and_Industrial_Land,mortality_65_plus
0.00040255,Urban_and_Industrial_Land,mortality_0_to_14
,Urban_and_Industrial_Land,jobs_per_hectare
0.0004198,Urban_and_Industrial_Land,food_per_capita
0.00018835,Urban_and_Industrial_Land,deaths_15_to_44
0.00017746,Urban_and_Industrial_Land,deaths_45_to_64
1.0539e-05,Urban_and_Industrial_Land,total_fertility
0.00040255,Urban_and_Industrial_Land,life_expectancy
0.00020728,Urban_and_Industrial_Land,deaths_0_to_14
0.00010712,Urban_and_Industrial_Land,deaths_65_plus
0.00077906,Urban_and_Industrial_Land,land_fr_cult
0.00077906,Urban_and_Industrial_Land,Arable_Land
0.00050497,Urban_and_Industrial_Land,land_yield
0.0004198,Urban_and_Industrial_Land,food_ratio
1.0544e-05,Urban_and_Industrial_Land,births
0.00036358,Urban_and_Industrial_Land,deaths
0.00041856,Urban_and_Industrial_Land,food
0.00049764,Urban_and_Industrial_Land,jobs
,Urban_and_Industrial_Land,inflation
,service_output_per_capita,industrial_capital_output_ratio_mult_from_res_conserv_tech
,service_output_per_capita,industrial_capital_output_ratio_mult_from_land_yield_tech
,service_output_per_capita,industrial_capital_output_ratio_mult_from_pollution_tech
,service_output_per_capita,fraction_of_industrial_output_alloc_to_consumption_const
,service_output_per_capita,fraction_of_industrial_output_allocated_to_consumption
,service_output_per_capita,persistent_pollution_technology_change_multiplier
,service_output_per_capita,persistent_pollution_technology_change_rate
,service_output_per_capita,resource_technology_change_rate_multiplier
,service_output_per_capita,persistent_pollution_generation_factor_2
,service_output_per_capita,persistent_pollution_generation_factor
,service_output_per_capita,land_yield_multiplier_from_technology
,service_output_per_capita,average_life_of_industrial_capital
,service_output_per_capita,land_yield_technology_change_rate
,service_output_per_capita,industrial_capital_output_ratio_2
,service_output_per_capita,average_life_agricultural_inputs
,service_output_per_capita,industrial_capital_output_ratio
,service_output_per_capita,average_life_of_service_capital
,service_output_per_capita,resource_technology_change_rate
,service_output_per_capita,service_capital_output_ratio
,service_output_per_capita,resource_use_fact_2
,service_output_per_capita,resource_use_factor
,service_output_per_capita,jobs_per_hectare
,service_output_per_capita,inflation
,perceived_life_expectancy,industrial_capital_output_ratio_mult_from_res_conserv_tech
,perceived_life_expectancy,industrial_capital_output_ratio_mult_from_land_yield_tech
,perceived_life_expectancy,industrial_capital_output_ratio_mult_from_pollution_tech
,perceived_life_expectancy,fraction_of_industrial_output_alloc_to_consumption_const
0.0016436,perceived_life_expectancy,fraction_of_industrial_output_alloc_to_consumption_var
0.00094319,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture_1
0.00094319,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture_2
0.00094319,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture
,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_consumption
0.00077275,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_investment
0.00019451,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services_1
0.00019451,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services_2
0.00019451,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services
,perceived_life_expectancy,persistent_pollution_technology_change_multiplier
0.19952,perceived_life_expectancy,fraction_services_allocated_to_fertility_control
0.0016436,perceived_life_expectancy,urban_and_industrial_land_required_per_capita
0.0019329,perceived_life_expectancy,land_yield_technology_change_rate_multiplier
1,perceived_life_expectancy,completed_multiplier_from_perceived_lifetime
,perceived_life_expectancy,persistent_pollution_technology_change_rate
,perceived_life_expectancy,resource_technology_change_rate_multiplier
0.00031587,perceived_life_expectancy,land_removal_for_urban_and_industrial_use
,perceived_life_expectancy,persistent_pollution_generation_factor_2
0.00040322,perceived_life_expectancy,persistent_pollution_generation_industry
0.0089848,perceived_life_expectancy,fertility_control_facilities_per_capita
0.19744,perceived_life_expectancy,fertility_control_allocation_per_capita
0.0016436,perceived_life_expectancy,indicated_services_output_per_capita_1
0.0016436,perceived_life_expectancy,indicated_services_output_per_capita_2
,perceived_life_expectancy,persistent_pollution_generation_factor
,perceived_life_expectancy,land_yield_multiplier_from_technology
0.0016436,perceived_life_expectancy,indicated_services_output_per_capita
0.00040322,perceived_life_expectancy,persistent_pollution_generation_rate
0.00031587,perceived_life_expectancy,urban_and_industrial_land_required
,perceived_life_expectancy,average_life_of_industrial_capital
0.0016436,perceived_life_expectancy,per_capita_resource_use_multiplier
,perceived_life_expectancy,land_yield_technology_change_rate
,perceived_life_expectancy,industrial_capital_output_ratio_2
0.0016436,perceived_life_expectancy,crowding_multiplier_from_industry
0.0015898,perceived_life_expectancy,lifetime_multiplier_from_crowding
,perceived_life_expectancy,average_life_agricultural_inputs
0.0016436,perceived_life_expectancy,jobs_per_industrial_capital_unit
0.0038799,perceived_life_expectancy,potential_jobs_industrial_sector
,perceived_life_expectancy,industrial_capital_output_ratio
,perceived_life_expectancy,average_life_of_service_capital
0.0089848,perceived_life_expectancy,fertility_control_effectiveness
,perceived_life_expectancy,resource_technology_change_rate
0.0016148,perceived_life_expectancy,family_response_to_social_norm
0.00055849,perceived_life_expectancy,total_agricultural_investment
